Index,code,comment,label
87,"public void SetConstantVariable(string name, long value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
88,"public void SetConstantVariable(string name, float value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
89,"public void SetConstantVariable(string name, double value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
90,"public void SetConstantVariable(string name, dim3 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
91,"public void SetConstantVariable(string name, char1 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
92,"public void SetConstantVariable(string name, char2 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
93,"public void SetConstantVariable(string name, char3 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
94,"public void SetConstantVariable(string name, char4 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
95,"public void SetConstantVariable(string name, uchar1 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
96,"public void SetConstantVariable(string name, uchar2 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
97,"public void SetConstantVariable(string name, uchar3 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
98,"public void SetConstantVariable(string name, uchar4 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
99,"public void SetConstantVariable(string name, short1 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
100,"public void SetConstantVariable(string name, short2 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
101,"public void SetConstantVariable(string name, short3 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
102,"public void SetConstantVariable(string name, short4 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
103,"public void SetConstantVariable(string name, ushort1 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
104,"public void SetConstantVariable(string name, ushort2 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
105,"public void SetConstantVariable(string name, ushort3 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
106,"public void SetConstantVariable(string name, ushort4 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
107,"public void SetConstantVariable(string name, int1 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
108,"public void SetConstantVariable(string name, int2 value)
{
CUdeviceptr dVarPtr = new CUdeviceptr();
SizeT varSize = 0;
res = DriverAPINativeMethods.ModuleManagement.cuModuleGetGlobal_v2(ref dVarPtr, ref varSize, _module, name);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuModuleGetGlobal"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
res = DriverAPINativeMethods.SynchronousMemcpy_v2.cuMemcpyHtoD_v2(dVarPtr, ref value, varSize);
Debug.WriteLine(String.Format(""{0:G}, {1}: {2}, Kernel: {3}"", DateTime.Now, ""cuMemcpyHtoD"", res, _kernelName)); if (res != CUResult.Success) throw new CudaException(res);
}",The constant variable must be defined in the CUDA module.,1
